id,sky_centroid,r_petrosian,r_half_light,r_total_flux,r_half_light_arcsec,r_total_flux_arcsec,r20,r80,c2080,n_estimate,f_half_light,mag_half_light,mag_half_light_err,f_total,mag_total,mag_total_err,surface_brightnesses,m_u,m_b,m_v,m_f105w,m_f125w,m_f140w,m_f160w,M_u,M_b,M_v,M_f105w,M_f125w,M_f140w,M_f160w,kcorrect_constant_0,kcorrect_constant_1,kcorrect_constant_2,kcorrect_constant_3,kcorrect_constant_4,kcorrect_constant_5
200,"3.587743854139307,-30.38361394225686",19.842168433686737,9.864172834566913,39.684336867373474,0.5918502603485778,2.381059770608415,4.573514702940589,16.22224444888978,2.7493043089696507,0.9718683640097332,5.527303192638527,24.412534648814567,25.340676258644006,11.077617947589518,23.657701911408616,24.96325988994103,29.573759687806547,23.79421615600586,23.774084091186523,23.92314338684082,23.75499725341797,23.664989471435547,23.592885971069336,23.51094627380371,-17.25494384765625,-17.275075912475586,-17.12601661682129,-17.29416275024414,-17.384170532226562,-17.456274032592773,-17.5382137298584,0.30799999833106995,1.0762178703771497e-08,1.4512493984319974e-10,1.3225208705947011e-09,3.896433398153931e-09,1.7781148732229357e-12
536,"3.5702886593000134,-30.38076405784276",12.138227645529106,5.4552910582116425,24.276455291058213,0.3273174028100437,1.456587047421117,2.8099619923984798,8.657531506301261,2.443468175152011,0.7133375731357309,5.728463454890978,24.373722501404313,25.32127018493888,11.456824730746149,23.62115719546693,24.944987531970188,28.57603243601532,24.301816940307617,24.062570571899414,24.057140350341797,23.975170135498047,23.974220275878906,23.96633529663086,23.95258140563965,-16.747343063354492,-16.986589431762695,-16.992019653320312,-17.073989868164062,-17.074939727783203,-17.08282470703125,-17.09657859802246,0.30799999833106995,3.6759322252777338e-09,5.859280421960378e-11,3.378729518388468e-10,2.629114981278491e-10,3.972743467528517e-09
225,"3.600155883187243,-30.41361491997968",10.977995599119824,4.944788957791559,21.955991198239648,0.2966872824634766,1.3173592276639938,2.5779155831166234,8.379075815163032,2.5596371411792083,0.8067117999322359,5.7561876539307875,24.36848050931732,25.31864918889538,11.526604832566512,23.6145643573091,24.94169111289127,28.790833691071928,25.069549560546875,24.49072265625,24.29458236694336,24.011892318725586,23.989076614379883,23.982202529907227,23.97086524963379,-15.979610443115234,-16.55843734741211,-16.75457763671875,-17.037267684936523,-17.060083389282227,-17.066957473754883,-17.07829475402832,0.30799999833106995,2.7813615854910267e-09,8.437954285112168e-17,1.1212110748301182e-13,1.8588846824665883e-13,5.342170705802118e-09
15,"3.592550306433085,-30.412093121291957",15.990198039607922,6.847569513902781,31.980396079215843,0.4108540946643176,1.918823409014766,3.55251050210042,10.931586317263452,2.4407390894657084,0.7112185362830308,5.059908774154831,24.50846115109643,25.388639509784937,10.105008969593918,23.75747611010357,25.013146989288508,29.09361759006238,24.21651840209961,24.086563110351562,24.15094757080078,24.007123947143555,23.95277976989746,23.908184051513672,23.85512924194336,-16.8326416015625,-16.962596893310547,-16.898212432861328,-17.042036056518555,-17.09638023376465,-17.140975952148438,-17.19403076171875,0.30799999833106995,6.481741365860216e-09,8.121100320002128e-11,5.267474789683035e-10,6.576367228561253e-10,2.1589194876270312e-09
161,"3.6059273163317416,-30.390165069187518",18.960392078415683,6.244248849769955,37.92078415683137,0.3746548615274656,2.2752466275930012,2.9027805561112223,11.85977195439088,3.056310664610697,1.272262723522691,6.268430176835368,24.27592088677114,25.27236937762229,12.587730077015403,23.518949314432213,24.893883591452827,28.381197987238735,23.583919525146484,23.574424743652344,23.748165130615234,23.70880126953125,23.64687728881836,23.586105346679688,23.515636444091797,-17.465240478515625,-17.474735260009766,-17.300994873046875,-17.34035873413086,-17.40228271484375,-17.463054656982422,-17.533523559570312,0.30799999833106995,1.0867113431345388e-08,1.7524727502493676e-10,1.1809418998254273e-09,1.703257090923671e-09,3.400330017555575e-10
209,"3.601324544862338,-30.382496913686783",14.319463892778556,6.151430286057211,28.63892778555711,0.36908574873718064,1.7183353485645085,3.1348269653930787,11.85977195439088,2.8893138220920047,1.1033613401347406,6.059491694738948,24.312727382079515,25.290772625276478,12.171995328865773,23.555413425920996,24.91211564719722,28.91396414365262,24.41095542907715,24.139711380004883,24.093582153320312,23.80510711669922,23.736980438232422,23.693689346313477,23.642650604248047,-16.63820457458496,-16.909448623657227,-16.955577850341797,-17.24405288696289,-17.312179565429688,-17.355470657348633,-17.406509399414062,0.30799999833106995,7.051295547455538e-09,5.05784199245074e-11,4.3446771180732924e-10,8.823102803923177e-10,3.782260726836739e-09
18,"3.5777078345203774,-30.41143858548046",14.969193838767755,6.615523104620925,29.93838767753551,0.3969313126886053,1.7963029276284976,2.856371274254851,11.070814162832567,2.9418245191012837,1.154937935635882,4.93698324204841,24.535163735809597,25.40199080214152,9.862175834966994,23.783886014976336,25.02635194172489,29.72908344252393,25.39434814453125,24.796890258789062,24.562137603759766,24.022480010986328,23.91457748413086,23.859432220458984,23.797521591186523,-15.65481185913086,-16.252269744873047,-16.487022399902344,-17.02667999267578,-17.13458251953125,-17.189727783203125,-17.251638412475586,0.30799999833106995,6.436722266300876e-09,1.1465262638214128e-14,2.101519479269509e-12,1.3242118989884033e-12,3.926428071565624e-09
11,"3.587055346207039,-30.412418773235597",21.42008401680336,7.3116623324664936,42.84016803360672,0.4386996586157422,2.5704096054781025,3.7381476295259053,10.83876775355071,2.3116173087555705,0.6150177366261843,3.950788140028006,24.777108515026427,25.522963191749934,7.889677032406481,24.026169804656018,25.14749383656473,30.10413616774937,25.259746551513672,24.954683303833008,24.732784271240234,23.92681884765625,23.792205810546875,23.711692810058594,23.617507934570312,-15.789413452148438,-16.0944766998291,-16.316375732421875,-17.12234115600586,-17.256954193115234,-17.337467193603516,-17.431652069091797,0.30799999833106995,5.36041078191829e-09,3.206615528661416e-11,9.466361028387382e-10,1.991834075454335e-08,7.008554952280606e-16
208,"3.5708272252810436,-30.382934153269623",12.416683336667333,5.640928185637128,24.833366673334666,0.33845562839061355,1.4900017241628265,2.7635527105421085,11.48849769953991,3.093977445582053,1.3124455179302774,5.599704808961793,24.398405034537408,25.333611451505426,11.230574952390478,23.642812891831657,24.95581538015255,28.504933068312052,23.98784065246582,23.918807983398438,23.997119903564453,23.795759201049805,23.750408172607422,23.70299530029297,23.64129638671875,-17.06131935119629,-17.130352020263672,-17.052040100097656,-17.253400802612305,-17.298751831054688,-17.34616470336914,-17.40786361694336,0.30799999833106995,4.946239862135826e-09,1.1834973279167826e-10,1.4039206464033782e-09,1.599842391897255e-08,5.815670861553102e-12
279,"3.5866674951301163,-30.40561618271636",,,nan,,nan,,,,,,,,,,,-inf,0.7978614568710327,0.5056346654891968,0.46687614917755127,0.3766668736934662,0.3854992985725403,0.386736124753952,0.3833297789096832,-40.25129699707031,-40.54352569580078,-40.58228302001953,-40.67249298095703,-40.66366195678711,-40.66242218017578,-40.665828704833984,0.30799999833106995,7.980319023132324,0.12656298279762268,0.6115865707397461,0.5618404746055603,12.55060863494873
477,"3.5815727316878023,-30.390239880997363",19.51730346069214,10.653130626125225,39.03460692138428,0.6391877190659997,2.342075981076421,4.99119823964793,25.68973794758952,3.557774273729824,1.8908901747512916,6.684205784756951,24.20619333865141,25.237505603562425,13.371975040608122,23.453328975245608,24.861073421859526,29.75983596122686,23.878128051757812,23.79307746887207,23.87383460998535,23.592695236206055,23.493318557739258,23.422748565673828,23.342668533325195,-17.171031951904297,-17.25608253479004,-17.175325393676758,-17.456464767456055,-17.55584144592285,-17.62641143798828,-17.706491470336914,0.30799999833106995,1.1638833896654432e-08,1.2435429075363658e-10,1.4314989194019745e-09,4.961377975121195e-09,1.034062724336593e-09
352,"3.5812912009392783,-30.39882242605694",19.006801360272057,11.302860572114422,38.013602720544114,0.6781715085979941,2.2808157403832867,5.176835367073415,25.41128225645129,3.454811131609445,1.7459879575676764,5.1852275427085415,24.48189832038576,25.375358094429604,10.376372434686939,23.728703990219916,24.99876092934668,30.44333845099221,24.585304260253906,24.348024368286133,24.309261322021484,23.890045166015625,23.77562713623047,23.70737075805664,23.631500244140625,-16.463855743408203,-16.701135635375977,-16.739898681640625,-17.159114837646484,-17.27353286743164,-17.34178924560547,-17.417659759521484,0.30799999833106995,8.908883408764723e-09,4.8178371014895305e-11,4.980328927040034e-10,5.230270105904822e-10,2.5702246997383327e-09
111,"3.6071887781672096,-30.397231365795477",10.189037807561512,4.387877575515104,20.378075615123024,0.26327260572176703,1.22268431022915,2.160232046409282,8.379075815163032,2.943478577904971,1.156584376219107,5.331233861572315,24.451748533872383,25.360283201172916,10.712711713942788,23.694069323668405,24.981443596070925,27.8133574484742,23.80741310119629,23.77271270751953,23.928308486938477,23.95732307434082,23.93155288696289,23.8909912109375,23.84073257446289,-17.24174690246582,-17.276447296142578,-17.120851516723633,-17.09183692932129,-17.11760711669922,-17.15816879272461,-17.20842742919922,0.30799999833106995,6.938466245998143e-09,1.3682770194645144e-10,7.947048574763471e-10,1.5616260506945423e-09,1.0175766895770266e-09
166,"3.5840763751842357,-30.388903583853065",24.715143028605723,10.374674934986999,49.43028605721145,0.6224803806951449,2.965816613588333,5.223244648929786,18.960392078415683,2.799534728876635,1.0180993164231518,6.562089548709743,24.226212486888016,25.24751517768073,13.146547933186637,23.471788545417628,24.870303206945536,29.433052246867952,23.560890197753906,23.523807525634766,23.682283401489258,23.764192581176758,23.761186599731445,23.731348037719727,23.6917724609375,-17.488269805908203,-17.525352478027344,-17.36687660217285,-17.28496742248535,-17.287973403930664,-17.317811965942383,-17.35738754272461,0.30799999833106995,7.22364035254941e-09,1.7183339473536563e-10,1.3410035304417534e-09,1.9821060348590436e-09,1.1477500061474188e-09
19,"3.574346943970669,-30.411367433094718",7.961392278455691,3.691738347669534,15.922784556911383,0.22150425979463007,0.9553668962954734,1.9745949189837968,6.197839567913583,2.483811575549839,0.7450665532971937,4.875721310862173,24.548720683436184,25.408769275954814,9.771904071214243,23.793869881118127,25.031343874795784,28.10443251085061,24.77646827697754,24.438905715942383,24.35637664794922,24.076210021972656,24.020309448242188,23.9868106842041,23.946413040161133,-16.27269172668457,-16.610254287719727,-16.69278335571289,-16.972949981689453,-17.028850555419922,-17.062349319458008,-17.102746963500977,0.30799999833106995,4.819785015541811e-09,2.871221142786151e-11,1.6329701479911307e-10,4.9752306441330774e-11,3.621795086061752e-09
101,"3.5765739654109296,-30.399058893590084",,,nan,,nan,,,,,,,,,,,-inf,0.7978614568710327,0.5056346654891968,0.46687614917755127,0.3766668736934662,0.3854992985725403,0.386736124753952,0.3833297789096832,-40.25129699707031,-40.54352569580078,-40.58228302001953,-40.67249298095703,-40.66366195678711,-40.66242218017578,-40.665828704833984,0.30799999833106995,7.980319023132324,0.12656298279762268,0.6115865707397461,0.5618404746055603,12.55060863494873
149,"3.577135398886165,-30.391867414023082",22.39467893578716,11.48849769953991,44.78935787157432,0.6893097341785641,2.6873609740740863,5.223244648929786,33.67213442688538,4.046651392661832,2.77925026686003,7.439863942788558,24.089905384930134,25.17936162670179,14.87278926685337,23.337836807355956,24.8033273379147,29.755379448616036,23.70285987854004,23.624691009521484,23.72030258178711,23.503520965576172,23.41780662536621,23.352882385253906,23.27843475341797,-17.34630012512207,-17.424468994140625,-17.328857421875,-17.545639038085938,-17.6313533782959,-17.696277618408203,-17.77072525024414,0.30799999833106995,1.2233967616737118e-08,1.4641038381668636e-10,1.656949244477346e-09,4.1083665358598864e-09,1.2406292659861151e-09
262,"3.594753904549458,-30.407471059803136",23.1372274454891,11.952590518103621,46.2744548909782,0.7171552981299887,2.7764667787186452,5.872974594918984,17.70734146829366,2.3964762005411675,0.6773396149384056,3.3612593246649327,24.952562818386937,25.61069034343019,6.714292,24.201317307236376,25.23506758785491,31.106287006162525,25.100902557373047,24.889604568481445,24.845874786376953,24.27454376220703,24.119626998901367,24.031267166137695,23.936025619506836,-15.948257446289062,-16.159555435180664,-16.203285217285156,-16.774616241455078,-16.929533004760742,-17.017892837524414,-17.113134384155273,0.30799999833106995,7.627254383635318e-09,3.2693323742671865e-11,3.4578101493210056e-10,7.445560834540288e-10,1.24684940150388e-09
45,"3.581605949060406,-30.407436808699686",14.13382676535307,6.569113822764553,28.26765353070614,0.39414675629346285,1.6960588974033688,3.320464092818564,12.138227645529106,2.8147824499732343,1.032334965617586,5.262930545109022,24.465748771795692,25.367283320134568,10.548269983796759,23.710864775811075,24.989841322142258,29.126910972209085,24.429832458496094,24.210004806518555,24.201793670654297,23.96434783935547,23.901649475097656,23.858840942382812,23.80817413330078,-16.619327545166016,-16.839155197143555,-16.847366333007812,-17.08481216430664,-17.147510528564453,-17.190319061279297,-17.240985870361328,0.30799999833106995,6.2696146052587665e-09,5.585000517616123e-11,3.592039721223017e-10,6.03344152416696e-10,3.044691609943584e-09
150,"3.605045598278344,-30.391671226187125",8.657531506301261,3.5989197839567915,17.315063012602522,0.21593514700434513,1.0389035881497475,1.8817763552710542,6.244248849769955,2.6045609762118676,0.8444421525403927,4.418354862172435,24.655666384737742,25.462242126605595,8.900352634926985,23.895299833779983,25.082058851126714,27.79894613876753,24.260923385620117,24.18871307373047,24.28351402282715,24.05491065979004,23.9675350189209,23.901865005493164,23.826345443725586,-16.788236618041992,-16.86044692993164,-16.76564598083496,-16.99424934387207,-17.08162498474121,-17.147294998168945,-17.222814559936523,0.30799999833106995,7.289071124461088e-09,8.796955525136596e-11,7.399613144443151e-10,3.6432434846744854e-09,7.619885833420881e-10
401,"3.605725704950172,-30.405421093721074",41.97939587917584,24.436687337467493,83.95879175835168,1.4662009684233115,5.037526571574326,8.796759351870374,70.89237847569514,4.531384180111994,4.101962952246828,12.943384745549109,23.488698216263145,24.878758042368297,25.903849702740555,22.7354070895043,24.502112478988874,31.846762846855185,24.61899757385254,24.077178955078125,23.628021240234375,22.743743896484375,22.65435218811035,22.597675323486328,22.521148681640625,-16.43016242980957,-16.971981048583984,-17.421138763427734,-18.305416107177734,-18.394807815551758,-18.45148468017578,-18.528011322021484,0.30799999833106995,5.747147549528542e-12,4.874984790848025e-11,7.987083772142967e-10,1.0405443617855781e-07,2.4866447876498166e-14
275,"3.5866304542789442,-30.405929441728933",227.80216043208642,,455.60432086417285,,27.336254183875177,,,,,,,,,,,-inf,0.7978614568710327,0.5056346654891968,0.46687614917755127,0.3766668736934662,0.3854992985725403,0.386736124753952,0.3833297789096832,-40.25129699707031,-40.54352569580078,-40.58228302001953,-40.67249298095703,-40.66366195678711,-40.66242218017578,-40.665828704833984,0.30799999833106995,7.980319023132324,0.12656298279762268,0.6115865707397461,0.5618404746055603,12.55060863494873
333,"3.5913536378160495,-30.401469668607053",,,nan,,nan,,,,,,,,,,,-inf,0.7978614568710327,0.5056346654891968,0.46687614917755127,0.3766668736934662,0.3854992985725403,0.386736124753952,0.3833297789096832,-40.25129699707031,-40.54352569580078,-40.58228302001953,-40.67249298095703,-40.66366195678711,-40.66242218017578,-40.665828704833984,0.30799999833106995,7.980319023132324,0.12656298279762268,0.6115865707397461,0.5618404746055603,12.55060863494873
264,"3.587284757669204,-30.407288053185415",,,nan,,nan,,,,,,,,,,,-inf,0.7978614568710327,0.5056346654891968,0.46687614917755127,0.3766668736934662,0.3854992985725403,0.386736124753952,0.3833297789096832,-40.25129699707031,-40.54352569580078,-40.58228302001953,-40.67249298095703,-40.66366195678711,-40.66242218017578,-40.665828704833984,0.30799999833106995,7.980319023132324,0.12656298279762268,0.6115865707397461,0.5618404746055603,12.55060863494873
90,"3.59772629273667,-30.400602197828892",9.632126425285058,4.248649729945989,19.264252850570116,0.2549189365363396,1.155854956745731,2.2530506101220245,7.7293458691738355,2.6768589698975145,0.9069936629574384,4.258840459891978,24.695589440211076,25.48220365434226,8.577573089217843,23.93540680009105,25.10211233428225,28.4059505870527,24.610061645507812,24.43532371520996,24.447494506835938,24.10723114013672,24.001893997192383,23.93540382385254,23.86111831665039,-16.439098358154297,-16.61383628845215,-16.601665496826172,-16.94192886352539,-17.047266006469727,-17.11375617980957,-17.18804168701172,0.30799999833106995,7.384539202348606e-09,5.2803168087978136e-11,3.5704258993796145e-10,3.124159819734018e-10,1.9157619934873082e-09
113,"3.6041912756499617,-30.397191001553765",7.682936587317464,3.366873374674935,15.365873174634928,0.20201236502863282,0.9219522195537639,1.7889577915583117,5.594518903780756,2.4758132583030172,0.7387162955658431,2.442509874774955,25.299227047986076,25.78402245822976,4.891916043808761,24.54512038105805,25.406969124765748,30.260521482289228,28.23627471923828,26.795015335083008,25.868881225585938,24.20685577392578,23.954402923583984,23.827003479003906,23.693727493286133,-12.812885284423828,-14.254144668579102,-15.180278778076172,-16.842304229736328,-17.094757080078125,-17.222156524658203,-17.355432510375977,0.30799999833106995,9.437415293689355e-09,1.3101172944630143e-15,2.5909567893944718e-11,9.890846364157824e-09,1.2713092359049172e-16
27,"3.5707885440213722,-30.41019608708742",10.09621924384877,5.084016803360672,20.19243848769754,0.305040951648904,1.2115460846485802,2.670734146829366,9.307261452290458,2.710956273963631,0.9372587768805841,3.050159023804761,25.058011662433923,25.663414765453684,6.109529356471294,24.303798478611775,25.28630817354261,31.14963555677452,27.8289794921875,26.789228439331055,25.99530601501465,24.145994186401367,23.842124938964844,23.69532585144043,23.548826217651367,-13.22018051147461,-14.259931564331055,-15.053853988647461,-16.903165817260742,-17.207035064697266,-17.35383415222168,-17.500333786010742,0.30799999833106995,1.437038843477012e-08,6.6146144674962884e-24,5.961770592588958e-17,1.6446158463500986e-16,3.1575958514551417e-10
244,"3.57945563125821,-30.409977589385353",109.27285457091419,145.47209441888378,218.54570914182838,8.728324046954858,13.112740117487473,53.53530706141228,186.77635527105423,2.713407991956347,0.9394534911502186,38.58114416903381,22.302880110947072,24.28584898971026,77.15835766973396,21.550360430898767,23.909589149686106,34.492334562246036,23.490863800048828,22.849063873291016,22.530187606811523,21.599464416503906,21.40260887145996,21.30283546447754,21.198020935058594,-17.55829620361328,-18.200096130371094,-18.518972396850586,-19.449695587158203,-19.64655113220215,-19.74632453918457,-19.851139068603516,0.30799999833106995,9.881753726403986e-08,1.0260590527179023e-13,2.3638254548208337e-11,1.914134822866842e-11,2.2201106730790343e-08
37,"3.5828583693307343,-30.408840339700422",12.138227645529106,5.4552910582116425,24.276455291058213,0.3273174028100437,1.456587047421117,2.8099619923984798,9.492898579715943,2.6434919765565223,0.8778480992106216,4.629036013002601,24.605091469666412,25.43695466906993,9.268488915783157,23.851295531232573,25.060056699853007,28.618720805766298,24.176912307739258,24.10525894165039,24.211389541625977,24.03752326965332,23.95926284790039,23.89771842956543,23.82691192626953,-16.87224769592285,-16.94390106201172,-16.837770462036133,-17.01163673400879,-17.08989715576172,-17.15144157409668,-17.222248077392578,0.30799999833106995,7.516793409934053e-09,9.414014706665697e-11,8.031668663477376e-10,1.7446065703197178e-09,9.756884189471293e-10
475,"3.5818750547898177,-30.390481358371805",49.544108821764354,41.19043808761752,99.08821764352871,2.4714258270697407,5.945291956390769,8.935987197439488,85.3256651330266,4.899685722463849,5.55111945890729,14.359591077415482,23.375962687118367,24.822390277795908,28.71945366013203,22.623377433677902,24.44609765107567,7.959070085298092,-0.9925585985183716,-0.944284200668335,-0.6673518419265747,0.13654136657714844,0.4916706085205078,0.6528850793838501,0.8489739894866943,-42.041717529296875,-41.99344253540039,-41.71651077270508,-40.912620544433594,-40.55748748779297,-40.39627456665039,-40.20018768310547,0.30799999833106995,1.2237244844436646,1.223724603652954,1.2237247228622437,1.2237235307693481,1.2237248420715332
527,"3.575818499147995,-30.383400521837896",27.406881376275255,18.86757351470294,54.81376275255051,1.1320542010062158,3.288825155424858,5.73374674934987,42.81476295259052,4.365775184667858,3.5910763175896956,10.102180497699539,23.75778005879123,25.013298963632337,20.20406426305261,23.00522101546681,24.63701944197013,32.06502531536697,26.215835571289062,24.857072830200195,24.006540298461914,22.622058868408203,22.43163299560547,22.33017349243164,22.21644401550293,-14.833324432373047,-16.192087173461914,-17.042619705200195,-18.427101135253906,-18.61752700805664,-18.71898651123047,-18.83271598815918,0.30799999833106995,2.240824059640545e-08,3.427098391538759e-36,9.167844560994669e-18,7.980202099133749e-08,7.191728965656599e-35
271,"3.5873122153787254,-30.406511850485238",24.065413082616523,13.71614322864573,48.130826165233046,0.8229684411454024,2.8878490345243435,6.80116023204641,22.8123624724945,2.627936284344734,0.8644219670330937,3.4293398381676337,24.930791556876063,25.599804712674754,6.871933714742949,24.17612046415275,25.222469166313097,31.12262228493914,24.696989059448242,24.60708999633789,24.663463592529297,24.273958206176758,24.15285873413086,24.07350730895996,23.984695434570312,-16.352170944213867,-16.44207000732422,-16.385696411132812,-16.77520179748535,-16.89630126953125,-16.97565269470215,-17.064464569091797,0.30799999833106995,6.560017418166808e-09,5.84077994303378e-11,4.644434559164523e-10,4.067731484980186e-09,5.27357046919974e-10
224,"3.6001898475606633,-30.413766893959234",9.446489297859571,4.66633326665333,18.892978595719143,0.2799799440926218,1.133578505584591,2.5779155831166234,7.450890178035607,2.3046973521035383,0.6100909951704253,5.393226599519904,24.439196198963092,25.35400703371827,10.796320617323465,23.685628435276968,24.977223151875208,27.531108293869067,23.337413787841797,23.356857299804688,23.55571174621582,23.872013092041016,24.001300811767578,24.033939361572266,24.053512573242188,-17.711746215820312,-17.692302703857422,-17.49344825744629,-17.177146911621094,-17.04785919189453,-17.015220642089844,-16.995647430419922,0.30799999833106995,1.7500095410522398e-19,2.2591775672431424e-10,8.302103796098415e-12,1.960187212546316e-08,1.0412740360487875e-29
197,"3.5890848229815804,-30.38381594944814",19.23884776955391,10.235447089417884,38.47769553910782,0.6141267115097174,2.308661304334711,5.316063212642529,17.985797159431886,2.6466977738383948,0.8806278546865819,5.429208403280656,24.431976586926957,25.3503972277002,10.848975062212443,23.680346091180496,24.974581979826972,30.51435341684987,25.176862716674805,24.63444709777832,24.421960830688477,23.882568359375,23.770263671875,23.711803436279297,23.64649772644043,-15.872297286987305,-16.41471290588379,-16.627199172973633,-17.16659164428711,-17.27889633178711,-17.337356567382812,-17.40266227722168,0.30799999833106995,7.690357683998172e-09,4.95767359456889e-12,4.469444953025814e-11,2.3172770993729053e-11,4.2134078448441414e-09
178,"3.580074917501194,-30.387060211850454",13.34486897379476,5.316063212642529,26.68973794758952,0.31896373362461633,1.6013839799685252,2.5779155831166234,10.09621924384877,2.9644504056639014,1.177578769189458,5.519321940388078,24.414103550797048,25.341460709635246,11.097044760752151,23.655799523979553,24.9623086962265,28.664117651996055,24.54011344909668,24.20679473876953,24.143741607666016,24.048513412475586,24.06660270690918,24.075271606445312,24.080087661743164,-16.50904655456543,-16.842365264892578,-16.905418395996094,-17.000646591186523,-16.98255729675293,-16.973888397216797,-16.969072341918945,0.30799999833106995,2.010423383325133e-09,3.5476392656885736e-11,2.8832186638183543e-10,5.598131402884121e-10,4.515718465825103e-09
153,"3.5854569177724454,-30.391313877317785",145.05441088217646,,290.1088217643529,,17.406526078797153,,,,,,,,,,,-inf,0.7978614568710327,0.5056346654891968,0.46687614917755127,0.3766668736934662,0.3854992985725403,0.386736124753952,0.3833297789096832,-40.25129699707031,-40.54352569580078,-40.58228302001953,-40.67249298095703,-40.66366195678711,-40.66242218017578,-40.665828704833984,0.30799999833106995,7.980319023132324,0.12656298279762268,0.6115865707397461,0.5618404746055603,12.55060863494873
512,"3.5913311759464506,-30.38700400743165",20.72394478895779,10.792358471694339,41.44788957791558,0.647541388251427,2.4868729136238286,5.73374674934987,17.985797159431886,2.4824559214308954,0.743988163390308,5.3353044720944185,24.450919847133424,25.359868857803434,10.683295209641928,23.697054795114063,24.982936331793752,30.64153187677477,25.236289978027344,24.646577835083008,24.42664337158203,23.975910186767578,23.894439697265625,23.85364532470703,23.806289672851562,-15.812870025634766,-16.4025821685791,-16.622516632080078,-17.07324981689453,-17.154720306396484,-17.195514678955078,-17.242870330810547,0.30799999833106995,5.493119292765414e-09,7.03796626554988e-14,4.933202284174154e-12,1.6027840946813976e-12,4.54872139954432e-09
129,"3.5972214617797107,-30.39553371879095",25.457691538307664,10.235447089417884,50.91538307661533,0.6141267115097174,3.0549224182328913,3.830966193238648,27.917383476695342,4.312831963028601,3.4413539115617118,7.0591794998999795,24.146932305423945,25.207875086948697,14.136001417683536,23.39300141833942,24.830909643406432,29.650709770609634,23.88711929321289,23.770803451538086,23.82180404663086,23.576995849609375,23.512466430664062,23.45948600769043,23.394851684570312,-17.16204071044922,-17.278356552124023,-17.22735595703125,-17.472164154052734,-17.536693572998047,-17.58967399597168,-17.654308319091797,0.30799999833106995,8.030889731003299e-09,1.2061554532927232e-10,1.9449000188132004e-09,1.1086945583826946e-08,1.0418149676283406e-09
112,"3.5748671628845687,-30.39718458780379",35.76055211042208,17.800160032006403,71.52110422084417,1.068009403917939,4.291265457676145,4.387877575515104,33.34726945389078,4.404028883771208,3.7032567640546095,9.363174176235248,23.840260112671892,25.054538990572667,18.71213048109622,23.088509775523917,24.67866382199868,31.668325719084606,25.264257431030273,24.586833953857422,24.207096099853516,23.074304580688477,22.84449577331543,22.729524612426758,22.61086654663086,-15.784902572631836,-16.462326049804688,-16.842063903808594,-17.974855422973633,-18.20466423034668,-18.31963539123535,-18.43829345703125,0.30799999833106995,2.9319181749087875e-08,2.6421707834962244e-16,5.434683193923651e-13,4.81522970368492e-13,4.2648040654569286e-09
340,"3.58249625641105,-30.400153816572907",,,nan,,nan,,,,,,,,,,,-inf,0.7978614568710327,0.5056346654891968,0.46687614917755127,0.3766668736934662,0.3854992985725403,0.386736124753952,0.3833297789096832,-40.25129699707031,-40.54352569580078,-40.58228302001953,-40.67249298095703,-40.66366195678711,-40.66242218017578,-40.665828704833984,0.30799999833106995,7.980319023132324,0.12656298279762268,0.6115865707397461,0.5618404746055603,12.55060863494873
220,"3.577852154721168,-30.381208862229762",12.323864772954591,6.0586117223444695,24.647729545909183,0.36351663594689576,1.4788634985822566,2.9027805561112223,12.741548309661933,3.212039999202365,1.44398078956536,3.656873099819965,24.861043144005265,25.564930506239357,7.302887597519504,24.110081327862805,25.189449598168125,30.25558109673383,26.177188873291016,25.51434326171875,25.158363342285156,24.098243713378906,23.879480361938477,23.769521713256836,23.655384063720703,-14.871971130371094,-15.53481674194336,-15.890796661376953,-16.950916290283203,-17.169679641723633,-17.279638290405273,-17.393775939941406,0.30799999833106995,1.0900511604461371e-08,2.7733725553721542e-14,3.94948657111982e-12,4.482967382729575e-12,1.8479370256230254e-09
115,"3.605432330956715,-30.397012188806947",22.858771754350872,10.560312062412482,45.717543508701745,0.6336186062757146,2.7430521019769354,5.316063212642529,17.846569313862773,2.6298230331210437,0.8660449056214612,7.3691797355471085,24.10026999555282,25.184543932013135,14.779706088617724,23.344653374219636,24.80673562134654,30.179191766783834,24.812349319458008,24.231435775756836,24.030906677246094,23.715347290039062,23.68008804321289,23.665775299072266,23.646343231201172,-16.2368106842041,-16.817724227905273,-17.018253326416016,-17.333812713623047,-17.36907196044922,-17.383384704589844,-17.402816772460938,0.30799999833106995,4.3452001996513445e-09,1.468754389385128e-15,1.205533828145533e-12,2.1895432515683932e-12,6.7634671196969975e-09
132,"3.57987036772132,-30.395232365223855",9.028805761152231,4.109421884376875,18.057611522304462,0.2465652673509122,1.083456490472027,2.160232046409282,7.914982996599321,2.8197479090180853,1.0369917526405534,4.347600848369674,24.67319370640274,25.47100578743809,8.737162726545309,23.915391807555444,25.092104838014446,28.495180632641677,24.943538665771484,24.596904754638672,24.50176429748535,24.1729736328125,24.10677146911621,24.067277908325195,24.02011489868164,-16.105621337890625,-16.452255249023438,-16.547395706176758,-16.87618637084961,-16.9423885345459,-16.981882095336914,-17.02904510498047,0.30799999833106995,4.509647766326452e-09,2.490748579608848e-11,3.0690133767663497e-10,1.0723055776651336e-09,2.986423330852972e-09
