id,xcentroid,ycentroid,sky_centroid,sky_centroid_icrs,source_sum,source_sum_err,background_sum,background_mean,background_at_centroid,bbox_xmin,bbox_xmax,bbox_ymin,bbox_ymax,min_value,max_value,minval_xpos,minval_ypos,maxval_xpos,maxval_ypos,area,equivalent_radius,perimeter,semimajor_axis_sigma,semiminor_axis_sigma,orientation,eccentricity,ellipticity,elongation,covar_sigx2,covar_sigxy,covar_sigy2,cxx,cxy,cyy,gini,aperture_sum_001,aperture_sum_023,aperture_sum_024,aperture_sum_025,aperture_sum_026,aperture_sum_027,aperture_sum_028,aperture_sum_029,aperture_sum_022,aperture_sum_030,aperture_sum_032,aperture_sum_033,aperture_sum_034,aperture_sum_035,aperture_sum_036,aperture_sum_037,aperture_sum_038,aperture_sum_031,aperture_sum_021,aperture_sum_020,aperture_sum_019,aperture_sum_002,aperture_sum_003,aperture_sum_004,aperture_sum_005,aperture_sum_006,aperture_sum_007,aperture_sum_008,aperture_sum_009,aperture_sum_010,aperture_sum_011,aperture_sum_012,aperture_sum_013,aperture_sum_014,aperture_sum_015,aperture_sum_016,aperture_sum_017,aperture_sum_018,aperture_sum_039,aperture_sum_040
36,760.0,543.0,"3.583319132122354,-30.39654457022271","3.583316100028635,-30.39654674757257",42.06244,None,None,None,None,743.0,774.0,527.0,557.0,0.019341549,0.46875724,753.0,555.0,760.0,543.0,686.0,14.777028859756632,118.12489168102785,5.757800486265291,5.133309498224893,35.473029406261496,0.45294195221887334,0.10845999084721047,1.1216546534465432,30.861752725728586,3.2143812749118887,28.641380118474128,0.03278580245882655,-0.007359007776209537,0.03532746411707463,0.46802143776674554,1.332600255648426,38.96049131252979,39.26921825109067,39.550220622752335,39.78190573166816,39.999684109868895,40.17371883129046,40.324440917844996,38.63452052110769,40.496037736223386,40.84175602457157,41.034032631622544,41.19983163963415,41.363907951557955,41.587447986544404,41.84819305648369,42.14736651406371,40.66920984892164,38.29496123862751,37.93839902033633,37.52509333258212,4.689278607142899,8.836059248686361,12.96166122015203,16.717540642906293,20.017159379100413,22.893261176759403,25.3791711734155,27.497859552507972,29.284062037656582,30.80021940288751,32.10213234766648,33.2207819562279,34.1847225548982,35.0400394040363,35.81619783434592,36.483441119585166,37.05292493832723,42.41074693556136,42.600768111620305
72,593.0,151.0,"3.5864621775186425,-30.403262982544486","3.58645914638949,-30.40326515958303",39.48893,None,None,None,None,568.0,631.0,107.0,163.0,0.019339923,0.101681516,612.0,141.0,593.0,151.0,1627.0,22.7572007246284,460.309703885628,16.00793742505996,9.433144784914454,46.35807339376177,0.8079294572243333,0.4107207859179197,1.6969884158525752,168.65585311049537,83.54096122206407,176.5824280272987,0.0077439711727117725,-0.00732732925548269,0.0073963535284206,0.10268821907919075,0.23243779618922766,9.429812722535623,9.802063475719752,10.144028783383455,10.452192008400765,10.726834325105564,10.97540257627567,11.223278064370419,9.049723614127231,11.480478638108877,12.025994566115237,12.301272674052335,12.542911666109248,12.763650618200678,12.963577033086224,13.15924797820611,13.339029230140241,11.742878637979203,8.669536830518776,8.30259891778438,7.931585367762359,0.7499869718441015,1.2889465994194471,1.7821960352815323,2.2373573557300075,2.6803922272759966,3.135989122521693,3.6144050759735156,4.102336075818708,4.540248679170549,4.931367785740182,5.3151008723557345,5.699438712332787,6.08283704402306,6.449101507357643,6.811922489739326,7.175391806588134,7.537467454222369,13.507325724124456,13.64717530470304
90,727.0,420.0,"3.5839301631728264,-30.39860658224134","3.5839271313672523,-30.39860875953067",38.09545,None,None,None,None,711.0,747.0,403.0,437.0,0.019332645,0.2379203,744.0,405.0,727.0,420.0,907.0,16.991382132383997,154.36753236814712,7.8802051759524305,6.454070455711972,-24.81693620980837,0.5737604743030537,0.18097685128713548,1.220966710857379,58.496357229922204,-7.787829636288195,45.25630183247942,0.017495912879999617,0.006021490193570792,0.022614467564770174,0.33679900705634624,0.6591662045005318,25.342038673228714,25.463447012375045,25.580534823358708,25.679992846445977,25.763794628158514,25.845426209309124,25.94308676566697,25.208589213695763,26.037552993253506,26.23808592377509,26.35008254969454,26.463210194258068,26.56089199102332,26.66349074252932,26.755999655861125,26.829054800625627,26.14100048807171,25.068332876032827,24.895505876869343,24.674531526773183,2.3795803065215777,4.628516720344471,6.9887642509558745,9.248988906932947,11.313521131480375,13.180256572244826,14.84042879616455,16.29927820439639,17.59187124478958,18.759926352936418,19.85315047556229,20.904776934426444,21.916223464368926,22.84142254263204,23.520548158487074,23.99714493129765,24.3881276071114,26.884304667433923,26.920616917556202
96,700.0,572.0,"3.584513936849472,-30.396039988630005","3.584510904715212,-30.396042165861523",36.717274,None,None,None,None,674.0,713.0,555.0,592.0,0.01933457,0.48777932,685.0,571.0,700.0,572.0,863.0,16.574119336381386,222.10155108391484,7.289137320887344,6.256560878736805,28.68042747223119,0.513080692065614,0.14165962262662346,1.1650389826237917,49.90994792461669,5.8891020866932084,42.3661289874759,0.020370194253516837,-0.005663116095416447,0.02399736201312838,0.42237149406504837,1.327545577047473,27.31149518209973,27.63360887530645,27.975395911447528,28.27203439690417,28.52390963016137,28.778440818607514,29.027011521068374,26.997501825388483,29.3065679303878,29.89344012879956,30.223889672538412,30.582826547064975,30.948032139259098,31.273328026959767,31.596057581946496,31.948807417494073,29.59974339778224,26.651808436256506,26.240132443435822,25.751567107937362,4.475072345968103,7.978986758131469,11.066902419245256,13.529246551757176,15.468308195646841,17.005551171531764,18.274119616609134,19.324727930452664,20.203766370395527,20.978770710707025,21.710633319615134,22.39695934290111,23.025838573273496,23.608690323523707,24.183757689401,24.756002785901593,25.26830242814647,32.3162307059751,32.58686568231359
104,108.0,88.0,"3.595908365299828,-30.404131220468184","3.5959053344968517,-30.404133396571073",35.0724,None,None,None,None,100.0,116.0,79.0,96.0,0.019461183,2.6818883,116.0,92.0,108.0,88.0,217.0,8.311031542587394,63.698484809834994,2.2694316390854703,2.086112597689008,60.00106681912246,0.3937385141233959,0.08077751197226446,1.0878759092867483,4.551466443890293,0.34573337433622897,4.950719290828651,0.22088112230503526,-0.030850456774296715,0.2030680709614467,0.738641478909496,6.3544683237826245,34.22642147868199,34.29653537422483,34.29087438592674,34.22977055278285,34.116294568497665,33.95834387160227,33.7502364209944,34.04995079995538,33.53633738160806,33.29733373022228,33.15794643534363,32.954466462045175,32.70903868820998,32.43610284101866,32.17383670735266,31.899108299360293,33.38460947956915,33.85458263886731,33.68775165336303,33.56391157616687,17.28425867844433,24.62999587038068,28.62921916652504,30.37343448339058,31.15394547539719,31.76414681943637,32.27740158811562,32.63307300815526,32.820872824702114,32.962769806101214,33.09262422935405,33.19296589219786,33.275165390262416,33.33786228353949,33.37849252052047,33.42804998786738,33.49028585962704,31.652016697276693,31.40533928985044
87,849.0,390.0,"3.5815879808663347,-30.399057318144038","3.5815849490685507,-30.399059495665362",32.12037,None,None,None,None,828.0,872.0,376.0,416.0,0.019354012,0.2965787,860.0,410.0,849.0,390.0,771.0,15.665788274060857,158.26702730475878,10.616171070889171,4.748639890510823,41.47070738621317,0.8943827318097295,0.5526974971671124,2.235623529192727,73.16555365867455,44.735117918479425,62.08711535746023,0.0244302096071507,-0.035204995473114266,0.028789384103506673,0.3331447780557569,0.8266792314533247,30.69053893887732,31.257246982640176,31.837524126470946,32.40997055275358,32.99419768075776,33.622078404173855,34.246067891942246,30.08235510770004,34.869727156102456,35.96252630484912,36.487760588620546,36.96976446353411,37.44323178154701,37.91902318408445,38.37560979787948,38.84682391282179,35.42571564843803,29.406813592848582,28.59790652327864,27.65798385417099,2.840813662991671,5.214560770174237,7.470871844486275,9.471213410877393,11.246811932728512,12.877765818811314,14.41720114744414,15.894992944153323,17.344942800768692,18.789126206237036,20.170514755751054,21.406751384505398,22.54622537849779,23.630246710904036,24.669287446062206,25.668474109184885,26.671943443125272,39.311725308949306,39.76780592979753
77,690.0,224.0,"3.584689429303666,-30.402023788148583","3.584686397969992,-30.402025965362718",27.24738,None,None,None,None,671.0,710.0,186.0,235.0,0.019339165,0.06619247,698.0,190.0,690.0,224.0,1107.0,18.771495518616952,315.048773235279,12.332705084678988,7.7003107444412,72.3224622211711,0.7811196839820216,0.37561867477011557,1.6015853767436439,67.85186892827348,26.849222629197392,143.53853133835005,0.015916050302810607,-0.005954269894964339,0.00752365061097417,0.11452703000189285,0.15623050512728803,12.249393299050936,12.764930677749813,13.304726355118515,13.854920240334078,14.39142027729184,14.920313360591894,15.434359722617927,11.73760100475669,15.944849540030177,16.934355193765967,17.39690131760259,17.842681974922606,18.239656254500154,18.56786954189453,18.906665745830637,19.21331128282644,16.44508928346061,11.242034088480253,10.757083584847608,10.303310808349156,0.5632724525354657,1.1128632814026045,1.7310292574356954,2.387232259870235,3.06229979905153,3.726062667201667,4.393946558222439,5.0799485379536815,5.771333833011973,6.4099331082620985,6.990365739365765,7.551866585598659,8.085953408574333,8.565920209211585,8.99994671970672,9.412776946848664,9.844632776612295,19.515617163559902,19.78795890767754
97,670.0,603.0,"3.584961080138364,-30.39567253517179","3.584958047965153,-30.39567471235903",26.480633,None,None,None,None,658.0,703.0,566.0,612.0,0.019391479,0.053146243,671.0,569.0,670.0,603.0,936.0,17.26088217525478,170.99494936611666,10.343124555889254,8.126694595021494,-65.32631258351378,0.6185952386978061,0.214290174007984,1.2727344967812093,73.17703487638492,-15.528926637052985,99.84635574300592,0.01413190895683675,0.004395821475890017,0.01035722522778983,0.13341547840671136,0.1120802565434553,10.658772841189311,10.830482598707036,10.996671151956907,11.149305020643176,11.281840907935148,11.39584738497907,11.50766748651796,10.475286945875638,11.632995418712213,11.835302069621065,11.923056602528952,11.997602525651992,12.068070525502186,12.12772136982553,12.178987986793103,12.238656731593906,11.740773826866445,10.285987756488446,10.099214103368613,9.898134810480634,0.4258909693221945,0.9076878087557128,1.5136007595162684,2.18952114927674,2.9255004734874337,3.737201492670152,4.612837549527074,5.450629419764805,6.167194741614939,6.797809547279364,7.3250046751597075,7.8093503212116335,8.268207597069969,8.676752674875264,9.02427571690346,9.341865688820787,9.642365120819042,12.291287516987907,12.331994521753643
109,237.0,334.0,"3.5934149674536897,-30.400029687470347","3.5934119360490038,-30.40003186382021",25.876873,None,None,None,None,225.0,248.0,321.0,344.0,0.019379877,0.48088717,238.0,322.0,237.0,334.0,389.0,11.127557940783529,78.25483399593904,4.6273495304898296,3.763135640244582,67.54923785271801,0.5819314819084997,0.18676218093120056,1.2296526016769034,15.218697200643378,2.5592670524691488,20.354856323560064,0.06712799645640535,-0.016880342155035814,0.05018952900067518,0.4587960860460036,1.3253304719359233,28.394718411154955,28.813681988123665,29.251419556643597,29.690178412878403,30.109177599666097,30.48645139265927,30.850014904090212,27.993321224549057,31.19480363075494,31.856683239143074,32.223551047189915,32.5919967893381,32.97488600655133,33.38374604304852,33.83371329946583,34.34422833107028,31.522243679154645,27.610692318868033,27.217452190128075,26.830348820810453,4.434159646139707,7.851447235104187,10.905435594991324,13.456794596836422,15.590663203296678,17.46753523192371,19.153505087382136,20.708085660088983,21.90544938638338,22.813687647141368,23.520940471644177,24.077640024334407,24.599090628954258,25.104231144255372,25.573563781992576,26.007691797670255,26.427097248562987,34.86848092640531,35.363736778050125
125,563.0,876.0,"3.5871134058252667,-30.39094977999458","3.5871103730713125,-30.390951956968625",25.620102,None,None,None,None,547.0,578.0,858.0,894.0,0.019375205,0.13721626,562.0,891.0,563.0,876.0,538.0,13.086279790944385,117.71067811865476,8.511855027862344,4.611177019228068,59.44889253366163,0.8405487902223724,0.45826414992571685,1.8459180795638308,34.48887706750926,22.407433525326667,59.22575245049325,0.03844488455957705,-0.029090426360650012,0.02238757369200457,0.2808413921617467,0.3908714460672473,27.189438784979288,27.42978038369978,27.62844453492771,27.8036382433437,27.99022664144602,28.160623659143823,28.328623554668155,26.913225146250998,28.49090448957417,28.70264216419609,28.78735958654815,28.90151140493884,29.026929151608375,29.161541854322103,29.300746908762513,29.403814904514658,28.60483931328593,26.630891455505445,26.28841178806442,25.864950972405577,1.4198495913387978,2.8012645785637114,4.32369858653447,5.880855333344983,7.452553994770672,9.06973055797345,10.744758619917386,12.477889333053476,14.281091062178504,16.121503045389066,17.949207566193056,19.667877780695772,21.20399330046967,22.49315271742314,23.585230984431657,24.528174443659438,25.309672026582014,29.47773758009667,29.57423152595098
126,581.0,890.0,"3.5867107400538267,-30.390778767162395","3.5867077072681335,-30.390780944176317",21.251907,None,None,None,None,569.0,602.0,878.0,898.0,0.019363333,0.14285278,596.0,895.0,581.0,890.0,442.0,11.861406733319429,90.08326112068522,6.964984709025033,3.9638085210976444,-4.136067985514648,0.8222647701203308,0.4308948710308794,1.7571445926193006,48.34038833534708,-2.359494219084184,15.882401653531739,0.020837734789764143,0.006191319908387383,0.06342266199659913,0.3049346922243985,0.42075858752977646,23.962305932032216,24.221438585232303,24.45118421651308,24.641487904406716,24.787141473611584,24.893396484206605,25.000201467555797,23.631956244169942,25.108235385765212,25.348018675924692,25.47406089706957,25.57579149492892,25.701924944677316,25.836959643441233,25.955855074690216,26.075481907781132,25.224999959963654,23.260543838772264,22.84339852690567,22.372549174446466,1.5751373988021415,3.2035726778472218,5.094829968948746,7.10028802964939,9.079521957007016,10.96009812366981,12.710243299825546,14.201125911760094,15.457148409951364,16.475213045659245,17.38622017282272,18.24335627166672,19.062062740696554,19.8339013207209,20.560130744733527,21.215920338024695,21.8284585803365,26.142488033261237,26.181613482653827
25,116.0,337.0,"3.5957507705970366,-30.399970077316315","3.5957477392364656,-30.39997225343481",20.502295,None,None,None,None,108.0,125.0,328.0,346.0,0.019334933,0.43847373,120.0,329.0,116.0,337.0,265.0,9.18434101276213,60.2842712474619,3.464726937865557,3.267917984984066,-67.88529587019896,0.33223567759977596,0.05680359705424143,1.0602245692167978,10.86707815583828,-0.4621312233426203,11.816542554715276,0.09217435366755626,0.007209663338318092,0.08476810375210027,0.46600082258793135,1.2091232019571225,22.170797361913856,22.12332021229705,22.07268102214926,22.016781766195415,21.932361898693756,21.835625677523232,21.7240062042216,22.196140919503893,21.62525099429021,21.416905116838382,21.30869542723113,21.211024073189186,21.139283329565384,21.0831648807085,21.023422815275744,20.996983194844862,21.521115188174463,22.19769300564597,22.203232420289766,22.204568111064887,4.072992304799987,7.353952506042527,10.408182476799505,13.000060952644972,15.136762035680391,16.8709123760915,18.254036826135412,19.32387241760057,20.130363771405918,20.732804913110474,21.180696842885087,21.503741217306313,21.73344100310147,21.913951569066203,22.038276735349303,22.114775677265133,22.168479601432942,20.99835684285854,21.03906944770023
30,418.0,479.0,"3.5898511534724653,-30.397592521735643","3.589848121663862,-30.397594698438525",19.760448,None,None,None,None,395.0,450.0,466.0,499.0,0.019332835,0.1393356,432.0,478.0,418.0,479.0,584.0,13.63425735166143,181.44469683442247,12.535322884990682,3.3505119128443526,23.82763519334641,0.9636173420160973,0.7327143509916184,3.7413157186326975,133.32132086184276,53.920843973998636,35.038929047240266,0.01986357620242722,-0.06113547544405152,0.07557988466990669,0.2789897809186197,0.3837079129510226,18.35616918126521,18.824119485677535,19.306518439928695,19.780334399453462,20.229581494955703,20.67914181448952,21.141474768642798,17.85845547727738,21.653403137788764,22.647827558683346,23.12451214960441,23.615779807087222,24.117190121935586,24.627961130087463,25.168579723335895,25.7349494437941,22.1648403323572,17.326950577150043,16.78017250550034,16.212087508701188,1.3821829829776728,2.6903039548134773,4.064277704074556,5.377236027893286,6.58012902744085,7.666563399315651,8.628322879880924,9.516420420546606,10.337933128284648,11.112594607702649,11.82966916950889,12.519442257226224,13.179184462305694,13.795816468328956,14.406534174721855,15.00750782508387,15.61308731521167,26.322474046456122,26.945696207602076
54,673.0,883.0,"3.584994818225718,-30.390869998591413","3.5849917854139304,-30.3908721757753",19.211496,None,None,None,None,663.0,682.0,873.0,893.0,0.01933476,0.35530522,678.0,875.0,673.0,883.0,297.0,9.72306722164286,67.94112549695429,3.6668527593540587,3.5393929087618945,69.60957272073098,0.26136520048943607,0.03476001327487643,1.0360117833418925,12.638802778817698,0.2999695128884601,13.33430854255876,0.07916368541491992,-0.003561743314484917,0.07503457745935314,0.4547705497562424,1.004440516820042,23.300543010101087,23.467765237948555,23.634416697317405,23.82132569002365,24.049587355770285,24.264081596131376,24.491120174379166,23.153777373512774,24.699755534336624,25.089868801071503,25.246485508957676,25.386541185607882,25.518027370013954,25.61940627592216,25.73491551538253,25.83219441382759,24.884668255582685,22.9841054634311,22.814412565837873,22.595405835658568,3.4783998147997384,6.392678965891536,9.110748726592728,11.41145753156888,13.296132380657046,14.857161895914604,16.1660715048643,17.2730949285748,18.23193023624745,19.06691721955452,19.77798434830525,20.385271818687848,20.92593156491062,21.388080168107287,21.770333556478413,22.08948167495253,22.366174633218996,25.913665266733908,25.999250215304983
14,729.0,214.0,"3.5839277843759287,-30.40201923528451","3.583924753024666,-30.40202141257408",15.146738,None,None,None,None,713.0,740.0,201.0,227.0,0.019336948,0.07612177,717.0,221.0,729.0,214.0,482.0,12.386499309352384,109.98275605729691,6.213882743359062,5.108408432032364,52.88488250093482,0.5693488311853104,0.17790395425599992,1.2164028828225248,30.653267538093665,6.022700101139383,34.054907918581236,0.03379732877932628,-0.01195429310477897,0.030421417189630207,0.1990234099208059,0.19655369101436426,16.44253943787991,17.048331971139024,17.637865179981695,18.161436288819754,18.667386023903244,19.187046708737963,19.70244777482222,15.833993520022496,20.25509101697216,21.385574024189786,21.948804934821148,22.497333096790634,23.01407862199978,23.53900060089098,24.0594201347025,24.54164249562845,20.824705798688058,15.210367496195978,14.614946891458603,14.060688838780749,0.728802891594068,1.4895258745321918,2.381334972963038,3.342458945192927,4.352968564319822,5.385283863324524,6.397916386706552,7.374990814055407,8.279690388854851,9.110804799864365,9.871931335194898,10.594885537007404,11.235730858697078,11.820252687523809,12.397578737720226,12.96088242379315,13.507613144440844,24.97349199227864,25.345227470715095
33,276.0,509.0,"3.59263237537059,-30.397114621886438","3.59262934356034,-30.39711679831383",13.980732,None,None,None,None,264.0,291.0,500.0,517.0,0.019431759,0.14295691,265.0,514.0,276.0,509.0,273.0,9.321941800299703,73.25483399593904,6.264541354299322,2.418495980772124,-26.99513764416014,0.9224731951089614,0.6139388593687991,2.590263289294083,32.36374201146223,-13.507039077347107,12.729859177275072,0.05545673517137648,0.11768492936654988,0.14099036327820558,0.3124448706828566,0.4086758163623457,16.19595525887881,16.37666381329144,16.581874025862533,16.774188708426326,16.942090226915326,17.141869606691657,17.358134860509974,16.039296678906915,17.593179696485343,18.080487348876993,18.3350730335517,18.557315334747656,18.754019608818293,18.94073621723255,19.06606287322542,19.231316590473902,17.849276672955405,15.874819607437775,15.710106455111871,15.539824679021036,1.491260092388975,2.9386253227815846,4.490650340772234,5.998346036922881,7.396064184234919,8.669340922717886,9.808607780730918,10.824908881137599,11.738485994440879,12.548883843199576,13.253164129987177,13.829655242655999,14.279895570112204,14.622909065483817,14.909880795277813,15.151750533991073,15.358867420487016,19.416901324778856,19.59759660520438
117,455.0,720.0,"3.589199262409256,-30.393582919174428","3.5891962300523126,-30.393585095941866",12.422697,None,None,None,None,446.0,464.0,710.0,731.0,0.019461755,0.11127411,458.0,712.0,455.0,720.0,302.0,9.804569629897316,67.698484809835,4.940863380701355,3.5114315324710685,61.89562686608095,0.7035034029793793,0.28930811036256154,1.4070795158646778,15.011331398042163,5.020481615106925,21.730950955945573,0.07219458616800892,-0.033358097701433075,0.049870659609398404,0.28478427873112777,0.31331338628156685,15.797531288118725,16.09166803931607,16.404498089022454,16.700925942021577,16.980632473747182,17.249111581036757,17.522565336197918,15.46996374378502,17.844941061704553,18.414899689636524,18.655390220717535,18.87375222444398,19.087350427201297,19.321984925373854,19.61647848002625,19.956074515263758,18.147304519886184,15.106440872019627,14.744159873855693,14.423018354118144,1.1606065506873293,2.365510807281318,3.75054935292461,5.173221299358688,6.531414551108969,7.773253086490976,8.8923277506074,9.871702415048997,10.743557823691406,11.503103696015248,12.090386110421601,12.604073304964205,13.030096321831476,13.37457224816363,13.681751059346915,13.947510431089945,14.188230262794235,20.335094435677,20.665380821892125
8,80.0,139.0,"3.596445611675592,-30.403276028311925","3.59644258077071,-30.403278204361587",11.329337,None,None,None,None,70.0,90.0,132.0,146.0,0.01939881,0.18264577,73.0,133.0,80.0,139.0,222.0,8.406235467365967,57.35533905932737,4.079042505114243,2.8073257188482525,11.383426300258982,0.7254911044823338,0.3117684566099841,1.4529993715113796,16.29742663723996,1.6945002341148256,8.222238812995577,0.06270295612825659,-0.025844584730642904,0.12428449850218273,0.3571591526563288,0.5110267856507232,12.727656980134078,12.722155758527311,12.696344965401595,12.642474973285852,12.581637702826331,12.508579758875435,12.426470362102805,12.740284219476772,12.32640996178186,12.055631787124785,11.927825168875774,11.837617358011148,11.755755714691706,11.66121434182056,11.542427063322979,11.419763565665999,12.198455175930043,12.719478500428837,12.669517335904164,12.58675811569228,1.8130756070514642,3.437534608144649,5.0179673402263285,6.4035051039576345,7.5622495384537505,8.53490377824059,9.327729314032746,9.988216319007767,10.542439404538774,10.975525175097273,11.30018184439269,11.554779062187075,11.768882565116103,11.952014659861018,12.136911387952267,12.316900859966335,12.466594540080253,11.258392751759388,11.113888282134766
43,938.0,672.0,"3.5798672269747502,-30.394388907016644","3.579864194517103,-30.394391084708403",10.967097,None,None,None,None,931.0,945.0,665.0,680.0,0.01933779,0.2688874,933.0,667.0,938.0,672.0,175.0,7.463526651802308,48.04163056034261,2.927861298213222,2.7754162496756396,58.5665560949176,0.31846991786967405,0.05206703221584119,1.0549269135955368,7.939396287119864,0.3868772065125998,8.335910853418543,0.1262396582320498,-0.011717794776534061,0.12023481194545031,0.42147004989357345,0.7458798222313567,21.261837656091018,22.543506301281912,23.721105725824387,24.815110940460393,25.858546744663588,26.901176350149974,27.97156601175211,19.93186675838732,29.0957609311877,31.652165347636522,33.11744203541467,34.739010093845934,36.53804424816321,38.560103451486555,40.82459033051124,43.38605641500789,30.31884833378799,18.62028957819325,17.426740966221345,16.425501933919662,2.5416555492439503,4.589954261665155,6.416753782964125,7.873198809910518,9.001696136210738,9.87511861191053,10.577452296367934,11.171636702179633,11.702417274646534,12.1957609306148,12.660544101460827,13.095311903808422,13.518969300236575,13.949038088738412,14.424230503487543,14.968237481813446,15.620129726715444,46.34868344112863,49.79786331670737
124,455.0,842.0,"3.589189139540668,-30.391568826860137","3.589186106915375,-30.39157100362858",10.78797,None,None,None,None,448.0,464.0,832.0,850.0,0.019343726,0.21114336,448.0,842.0,455.0,842.0,231.0,8.574939283076915,59.87005768508881,3.9688309848169783,2.956866017730543,-69.26210585152866,0.6670400005036269,0.25497809580649144,1.3422424151173207,9.621805452083114,-2.3208978157204507,14.872870580769874,0.10799565863611064,0.033705246996490204,0.06986635239129795,0.3779327119440429,0.5826914211140781,14.159420577395736,14.260595664883734,14.380042000575955,14.561804222731014,14.777950439515903,14.953969077145889,15.059547994015162,14.04904473177858,15.155821045484117,15.33640594711361,15.420017283525596,15.481718405947873,15.57818483884698,15.678238903891042,15.788962593056596,15.882920767450209,15.25471404922353,13.916353456418484,13.77295671074937,13.617879332889837,1.9844463358179092,3.6064274801247587,5.104232522857522,6.3515849792982575,7.389547321241387,8.29012275850219,9.094041740814081,9.810648816244864,10.466064081188847,11.073451450712984,11.572860439361087,12.007135212669251,12.396321274997675,12.762021802195239,13.04808909133356,13.286250822008682,13.462553365791333,16.009225364702797,16.17966032472343
116,476.0,707.0,"3.5888137922326124,-30.393806433688805","3.5888107598968353,-30.39380861049443",10.656992,None,None,None,None,458.0,496.0,702.0,711.0,0.019422019,0.101511106,490.0,705.0,476.0,707.0,243.0,8.79484521425256,89.11269837220809,9.403507992858895,1.6656225293424434,5.54771199245499,0.9841878622793631,0.8228722163465665,5.645641690840495,87.62546369980721,8.241557019050644,3.5747972822070304,0.014571976090617009,-0.0671902557545402,0.357188411303282,0.2514940691363178,0.2622478525353025,14.57776730392689,15.08156465315528,15.603069894927147,16.124104671202282,16.695239276555647,17.31608508831254,17.917426670419196,14.128207867367948,18.467045529161872,19.54037242017195,20.22653861849116,21.00888014304727,21.803491589751147,22.62626046803006,23.400693021719746,24.201359765672127,18.993978987416465,13.693112325709851,13.272258614628413,12.870527297044045,0.8717309102471271,1.5504225024966032,2.2118297854357816,2.8687418787611545,3.551578011129111,4.287109161478956,5.093562386685709,5.947748377948303,6.767114610948026,7.539370598607706,8.279748473955099,8.982637293424384,9.681783868237018,10.403149497569954,11.13631874412124,11.86589312154255,12.438344281302852,25.003463469780982,25.835955781183102
105,784.0,166.0,"3.5828929499776496,-30.402908553061092","3.582889918721722,-30.402910730453165",9.595627,None,None,None,None,770.0,793.0,138.0,183.0,0.019359082,0.049969334,788.0,166.0,784.0,166.0,327.0,10.202319970580199,116.01828996322963,12.810094122541951,1.8546452040163623,65.03595153303176,0.9894638733383477,0.8552200174116802,6.90703218858292,32.057182788121295,61.47104426794174,135.48103747304344,0.24002263023940137,-0.21780821883194892,0.05679355188286845,0.14987278037277982,0.12693422079420463,11.347172020210326,11.78071158679647,12.261718911163191,12.742771188288868,13.192594385793498,13.593339819796896,13.967314222777809,10.956198136528775,14.316097131689599,14.946696968060767,15.24679751987026,15.53742379976169,15.85929935461035,16.222609615717964,16.611143133888596,17.028761951173195,14.649738166593227,10.58099217683683,10.188713429958197,9.811303005209513,0.45988152172957747,0.9030388733063117,1.3937841210776905,1.8893822989577411,2.3996679236185043,2.951150792331468,3.555368801597737,4.163807828757417,4.77893934467909,5.415332049619325,6.0595761160334725,6.686533356798273,7.292060808447626,7.859240630272168,8.395886741496337,8.899214852630669,9.375484280809642,17.48590161102517,17.954300687105857
11,914.0,204.0,"3.5803404527320506,-30.402199376973606","3.58033742132478,-30.40220155461849",8.896575,None,None,None,None,909.0,918.0,191.0,216.0,0.019399872,0.11903944,917.0,214.0,914.0,204.0,201.0,7.998767850296815,60.62741699796952,5.3577200216098655,2.134220562549837,84.05317285521801,0.9172356967258838,0.6016550782904562,2.5103872184647997,4.8141285797926034,2.4886343694407165,28.44593265977716,0.21756125128522644,-0.03806733383521864,0.036819599138988274,0.2934111719948178,0.3362660501504252,11.040818545698556,11.196690597222528,11.332508096560925,11.46794593251568,11.612842574284285,11.748012828292016,11.844245687719695,10.914816131433348,11.928501081833865,12.128704547984494,12.254675779084419,12.36876372439421,12.47491915031706,12.593739697041045,12.718530576241047,12.881299262396372,12.010007747554022,10.796733928003057,10.67149655445385,10.539746792377525,1.217122110391533,2.3675307990562944,3.556047821832353,4.636209016852371,5.583417720317447,6.401153160633815,7.092387524308166,7.696252552583793,8.218802083555294,8.668268642855983,9.05622727991229,9.379427975507113,9.663387055493885,9.900233054751435,10.096377146751543,10.252411061483524,10.39997051871891,13.096678933835214,13.320363186180867
